datetime,count
2011-01-20 00:00:00,20.684465962916235
2011-01-20 01:00:00,12.863915377893873
2011-01-20 02:00:00,7.420327433126366
2011-01-20 03:00:00,4.007297225138822
2011-01-20 04:00:00,2.990382774276926
2011-01-20 05:00:00,7.9212874077911195
2011-01-20 06:00:00,25.770950762742785
2011-01-20 07:00:00,71.6588409164103
2011-01-20 08:00:00,131.49169069660172
2011-01-20 09:00:00,98.60481168194167
2011-01-20 10:00:00,75.0140301888204
2011-01-20 11:00:00,92.9433979911832
2011-01-20 12:00:00,131.78847501296647
2011-01-20 13:00:00,111.09390282155452
2011-01-20 14:00:00,106.07446717537971
2011-01-20 15:00:00,115.32844879173287
2011-01-20 16:00:00,142.7810521525616
2011-01-20 17:00:00,223.0112026545441
2011-01-20 18:00:00,168.07381524210024
2011-01-20 19:00:00,120.65280269437652
2011-01-20 20:00:00,87.59213192111734
2011-01-20 21:00:00,65.028464542279
2011-01-20 22:00:00,48.57786168317203
2011-01-20 23:00:00,32.24717073731007
2011-01-21 00:00:00,18.65864394422968
2011-01-21 01:00:00,9.604417729841996
2011-01-21 02:00:00,3.4152413519299833
2011-01-21 03:00:00,1.7119410879515267
2011-01-21 04:00:00,2.334565724387724
2011-01-21 05:00:00,7.128054795943145
2011-01-21 06:00:00,26.190825004813526
2011-01-21 07:00:00,66.16911042548298
2011-01-21 08:00:00,124.66083089437271
2011-01-21 09:00:00,85.65374728333262
2011-01-21 10:00:00,58.56438671711726
2011-01-21 11:00:00,71.06978269286009
2011-01-21 12:00:00,87.586033674071345
2011-01-21 13:00:00,80.36130866209115
2011-01-21 14:00:00,73.70477153916995
2011-01-21 15:00:00,69.90860941037778
2011-01-21 16:00:00,95.91643610770733
2011-01-21 17:00:00,135.01599408985217
2011-01-21 18:00:00,122.63714572031795
2011-01-21 19:00:00,87.55198609046812
2011-01-21 20:00:00,56.54317435372092
2011-01-21 21:00:00,42.77162691516796
2011-01-21 22:00:00,28.206002266000326
2011-01-21 23:00:00,20.274211591815625
2011-01-22 00:00:00,11.48535629183056
2011-01-22 01:00:00,5.243288064045297
2011-01-22 02:00:00,3.352988709281849
2011-01-22 03:00:00,1.9318127720441136
2011-01-22 04:00:00,1.2778643735448716
2011-01-22 06:00:00,14.130520178893029
2011-01-22 07:00:00,37.82118395650527
2011-01-22 08:00:00,67.74763900297651
2011-01-22 09:00:00,55.7782634381534
2011-01-22 10:00:00,41.535163014724866
2011-01-22 11:00:00,50.82509408292021
2011-01-22 12:00:00,64.68890537928597
2011-01-22 13:00:00,79.39118006972978
2011-01-22 14:00:00,70.2991486271662
2011-01-22 15:00:00,84.67551047981607
2011-01-22 16:00:00,100.42664151623975
2011-01-22 17:00:00,180.2316359397954
2011-01-22 18:00:00,115.3950961148042
2011-01-22 19:00:00,90.83118293835639
2011-01-22 20:00:00,57.49489458815135
2011-01-22 21:00:00,49.43908636301252
2011-01-22 22:00:00,41.92026018522063
2011-01-22 23:00:00,21.754321721221878
2011-01-23 00:00:00,12.355351627499722
2011-01-23 01:00:00,6.3598382918008785
2011-01-23 02:00:00,3.277976295332868
2011-01-23 03:00:00,1.9082678869497416
2011-01-23 05:00:00,4.562085170521588
2011-01-23 06:00:00,15.7202884823232
2011-01-23 07:00:00,49.85455666263381
2011-01-23 08:00:00,82.78746346238131
2011-01-23 09:00:00,62.84225308834696
2011-01-23 10:00:00,52.918520237661234
2011-01-23 11:00:00,66.00368550118854
2011-01-23 12:00:00,76.3154844390095
2011-01-23 13:00:00,72.14671350824402
2011-01-23 14:00:00,75.17551806014268
2011-01-23 15:00:00,79.50479776844935
2011-01-23 16:00:00,105.5423645348358
2011-01-23 17:00:00,143.64005442513525
2011-01-23 18:00:00,133.55811506960293
2011-01-23 19:00:00,99.24566977589578
2011-01-23 20:00:00,67.5168916033195
2011-01-23 21:00:00,53.53668660384002
2011-01-23 22:00:00,38.977461012102786
2011-01-23 23:00:00,23.15569937122594
2011-01-24 00:00:00,12.201685012529015
2011-01-24 01:00:00,5.701485517271378
2011-01-24 03:00:00,1.8229326223597822
2011-01-24 04:00:00,1.4082452538313341
2011-01-24 05:00:00,4.1878741097772
2011-01-24 06:00:00,15.091461641838828
2011-01-24 07:00:00,46.00685917567089
2011-01-24 08:00:00,92.14075614092015
2011-01-24 09:00:00,73.11488602695935
2011-01-24 10:00:00,54.64620094151032
2011-01-24 11:00:00,55.05233973920142
2011-01-24 12:00:00,67.71295342460088
2011-01-24 13:00:00,67.12815340709828
2011-01-24 14:00:00,60.62727234423056
2011-01-24 15:00:00,76.68836758345704
2011-01-24 16:00:00,91.02666960142435
2011-01-24 17:00:00,124.59364517777261
2011-01-24 18:00:00,114.87115783364888
2011-01-24 19:00:00,91.62241085609111
2011-01-24 20:00:00,64.24034333403606
2011-01-24 21:00:00,50.53612221117275
2011-01-24 22:00:00,36.768768436893964
2011-01-24 23:00:00,26.058924632510244
2011-01-25 00:00:00,13.944312077324629
2011-01-25 01:00:00,7.829856896615655
2011-01-25 02:00:00,4.49205261642227
2011-01-25 04:00:00,1.9450929051253216
2011-01-25 05:00:00,5.292945506586091
2011-01-25 06:00:00,21.24357134358754
2011-01-25 07:00:00,52.734741743286754
2011-01-25 08:00:00,102.66798803466563
2011-01-25 09:00:00,89.96042748697897
2011-01-25 10:00:00,68.6127241398094
2011-01-25 11:00:00,77.89439194081903
2011-01-25 12:00:00,105.57269345987835
2011-01-25 13:00:00,98.47202835358216
2011-01-25 14:00:00,114.83440535799225
2011-01-25 15:00:00,129.26883426768677
2011-01-25 16:00:00,168.05059914685498
2011-01-25 17:00:00,249.4111202995328
2011-01-25 18:00:00,207.33812136617752
2011-01-25 19:00:00,121.56814129746397
2011-01-25 20:00:00,86.47470616551685
2011-01-25 21:00:00,67.1648445869729
2011-01-25 22:00:00,51.92562246089352
2011-01-25 23:00:00,33.69935852815075
2011-01-26 00:00:00,18.833347136082494
2011-01-26 01:00:00,10.476879210557492
2011-01-26 02:00:00,3.2978504126314276
2011-01-26 05:00:00,3.414170670881669
2011-01-26 06:00:00,11.764740435130985
2011-01-26 07:00:00,34.159032417392694
2011-01-26 08:00:00,63.991195083514384
2011-01-26 09:00:00,45.37592924047918
2011-01-26 10:00:00,31.31487597348071
2011-01-26 11:00:00,33.42599643838152
2011-01-26 12:00:00,39.86525263405567
2011-01-26 13:00:00,38.46146167416313
2011-01-26 14:00:00,34.93060766736794
2011-01-26 15:00:00,34.91859708053602
2011-01-26 16:00:00,48.52380181525185
2011-01-26 17:00:00,68.76077845592502
2011-01-27 16:00:00,111.67125990812612
2011-01-27 17:00:00,178.6966303090826
2011-01-27 18:00:00,145.66388677634657
2011-01-27 19:00:00,109.36888162581931
2011-01-27 20:00:00,74.76303496421366
2011-01-27 21:00:00,58.06839764925629
2011-01-27 22:00:00,45.87951589670477
2011-01-27 23:00:00,28.570130285634825
2011-01-28 00:00:00,17.209267231580906
2011-01-28 01:00:00,8.858360329433271
2011-01-28 02:00:00,5.057112859600539
2011-01-28 03:00:00,3.069422190172092
2011-01-28 05:00:00,6.251516056997209
2011-01-28 06:00:00,20.860647120320273
2011-01-28 07:00:00,53.4401724942491
2011-01-28 08:00:00,100.11116420367196
2011-01-28 09:00:00,45.428025060601634
2011-01-28 10:00:00,32.030861065788045
2011-01-28 11:00:00,34.13649642753379
2011-01-28 12:00:00,40.71262487668313
2011-01-28 13:00:00,39.27899506176605
2011-01-28 14:00:00,46.832296951165695
2011-01-28 15:00:00,75.3869250550353
2011-01-28 16:00:00,111.10063659613682
2011-01-28 17:00:00,164.98500188658485
2011-01-28 18:00:00,146.65054685310335
2011-01-28 19:00:00,110.29082667109931
2011-01-28 20:00:00,81.0640238173006
2011-01-28 21:00:00,60.302768110442834
2011-01-28 22:00:00,49.177466958482974
2011-01-28 23:00:00,36.35978177537373
2011-01-29 00:00:00,19.44996759519394
2011-01-29 01:00:00,11.031676794233675
2011-01-29 02:00:00,6.429496489682277
2011-01-29 03:00:00,3.567394078684469
2011-01-29 04:00:00,2.318289183521757
2011-01-29 06:00:00,24.143420080575954
2011-01-29 07:00:00,67.83028907638857
2011-01-29 08:00:00,135.270532220707
2011-01-29 09:00:00,98.49249656720309
2011-01-29 10:00:00,65.10089589979046
2011-01-29 11:00:00,69.725010372628
2011-01-29 12:00:00,86.98313480021385
2011-01-29 13:00:00,93.75393519594999
2011-01-29 14:00:00,84.65482478828362
2011-01-29 15:00:00,83.38895945141236
2011-01-29 16:00:00,126.61377750340039
2011-01-29 17:00:00,215.8655687869631
2011-01-29 18:00:00,162.14274245724997
2011-01-29 19:00:00,110.19799660345555
2011-01-29 20:00:00,81.42076340781063
2011-01-29 21:00:00,63.23945073569937
2011-01-29 22:00:00,45.53807003648324
2011-01-29 23:00:00,30.702320750175783
2011-01-30 00:00:00,16.955421158267967
2011-01-30 01:00:00,9.115894973114287
2011-01-30 02:00:00,5.589871882604093
2011-01-30 03:00:00,2.857403825758491
2011-01-30 04:00:00,2.1322928396970022
2011-01-30 05:00:00,6.580640374684458
2011-01-30 07:00:00,61.404520100135215
2011-01-30 08:00:00,110.72822574364336
2011-01-30 09:00:00,86.16312269589348
2011-01-30 10:00:00,64.78937586809104
2011-01-30 11:00:00,85.58518887082938
2011-01-30 12:00:00,134.1666995392122
2011-01-30 13:00:00,115.47326533562217
2011-01-30 14:00:00,108.36389438732795
2011-01-30 15:00:00,129.62370566369938
2011-01-30 16:00:00,168.5119350214907
2011-01-30 17:00:00,228.09081359319995
2011-01-30 18:00:00,183.1820047821624
2011-01-30 19:00:00,136.12539272087963
2011-01-30 20:00:00,102.5176300182588
